DFF,DFR,Altitude,Draw_D,Drain_D,LS,Lineam_D,MRVBF,MRRTF,LULC,SCA,Prifile_C,Plan_C,TRI,SPI,Slope,TWI,TPI,litho_recl,geomorph_R,grid_code,well_M
6.57383,7.53956,290,5.39699,1.6871,0.44669,1.02337,2.55826,5.62923,2,22.16388,0.00044,0.01789,0.7746,37.58537,0.03725,7.81002,0.16216,2,4,1.47,2
4.56483,7.30585,270,4.80668,1.44619,0.69093,1.20454,4.2498,0.00037,3,16.75577,-0.00332,0,1.34164,92.93865,0.04996,7.32889,-0.83784,2,4,0.61,1
4.54458,7.31022,270,4.79877,1.44608,0.23459,1.20559,4.56317,0.00414,3,48.78966,-0.00111,0,0.44721,31.19721,0.01667,7.72943,-1.16216,2,4,0.61,1
4.52443,7.31471,270,4.79087,1.44596,0.23821,1.20665,4.56584,0.003,3,30.23638,-0.00111,0,0.44721,45.00644,0.01667,7.64118,-1.43243,2,4,0.61,1
4.5044,7.31932,270,4.78296,1.44583,0.71305,1.20771,4.14566,0.00034,2,30.74259,-0.00282,-0.07273,1.67332,289.65353,0.05266,7.38444,-1.75676,2,4,0.61,1
4.48447,7.32406,273,4.7724,1.44573,0.87451,1.20876,3.08454,1.57831,2,17.57359,0.00132,0.01193,1.54919,95.39928,0.0744,6.98542,0.86486,2,4,0.61,1
4.5428,7.33554,273,4.80788,1.44516,0.63502,1.20441,4.1267,1.97255,2,13.59245,0.00332,0.06325,1.67332,47.43417,0.05266,7.20197,1.89189,2,4,0.61,1
4.52244,7.33989,271,4.8,1.44504,0.82709,1.20546,3.60302,0.05027,3,24.77289,-0.00138,-0.01179,1.41421,144.2867,0.07059,7.24834,-0.48649,2,4,0.61,1
4.5022,7.34437,270,4.79212,1.4449,0.49221,1.20652,4.53814,0.00156,3,47.47754,-0.00222,-0.06667,1.09545,160.04105,0.03332,7.47803,-1.78378,2,4,0.61,1
4.48206,7.34896,271,4.78424,1.44476,0.93056,1.20757,3.25645,0.00409,3,66.49165,-0.0011,-0.01491,1.54919,258.35217,0.0744,7.24005,-1,2,4,0.61,1
4.46204,7.35367,274,4.77371,1.44461,0.63502,1.20863,4.21027,1.97646,2,11.71573,0.00266,0.07589,1.67332,47.43417,0.05266,7.12382,1.75676,2,4,0.61,1
4.52085,7.36523,273,4.80912,1.44377,0.22981,1.20427,4.56203,1.98228,3,19.22264,0.00111,0,0.44721,15,0.01667,8.23011,1.54054,2,4,0.61,1
4.5004,7.36957,273,4.80126,1.44397,0.44541,1.20533,4.50682,1.96828,3,17.57359,0.00288,0.01193,1,33.54102,0.03725,7.47128,1.32432,2,4,0.61,1
4.48006,7.37402,272,4.7934,1.44382,0.64803,1.20638,4.17625,0.01558,3,24.85281,0.00072,-0.0137,1.09545,82.98539,0.05266,7.39255,0.05405,2,4,0.61,1
4.45982,7.3786,272,4.78279,1.44367,0.23131,1.20744,4.58936,0.01217,3,84.69296,0.00111,0,0.44721,19.79539,0.01667,8.02043,-0.10811,2,4,0.61,1
4.4397,7.38329,272,4.77506,1.4435,0.45032,1.20849,4.55934,0.13392,3,84.85281,-0.00222,0,0.89443,41.62731,0.03332,7.51124,-0.24324,2,4,0.61,1
4.499,7.39492,272,4.81039,1.44195,0.29265,1.20414,4.5565,0.01308,4,30.48299,-0.00083,-0.05893,0.63246,43.53791,0.02357,7.9678,0.18919,2,4,0.61,1
4.47845,7.39924,273,4.80255,1.44218,0.22981,1.20519,4.57245,1.94755,3,24.85281,0.00111,0,0.44721,15,0.01667,8.21364,1.10811,2,4,0.61,1
4.458,7.40368,273,4.79472,1.4424,0.28729,1.20624,4.57394,1.91829,3,17.57359,0.00111,0.04714,0.63246,21.2132,0.02357,7.90873,1,2,4,0.61,1
4.43767,7.40824,272,4.78414,1.44255,0.23196,1.2073,4.589,0.00583,3,60.08641,-0.00111,0,0.44721,21.98645,0.01667,8.14421,-0.08108,2,4,0.61,1
4.41744,7.41291,272,4.77644,1.44237,0.03001,1.20835,4.59811,0.15724,3,47.79517,0,0,0,0,0,10.64195,-0.21622,2,4,0.61,1
4.47724,7.42462,272,4.81168,1.44012,0.23268,1.204,4.56077,0.0068,2,34.14989,-0.00111,0,0.44721,24.43974,0.01667,8.19858,-0.18919,2,4,0.61,1
4.45659,7.42892,273,4.80388,1.44034,0.28729,1.20505,4.56153,1.85659,3,14.55844,0.00083,0.05893,0.63246,21.2132,0.02357,7.91532,0.72973,2,4,0.61,1
4.43605,7.43334,273,4.79607,1.44055,0.28729,1.2061,4.57003,1.81118,3,14.55844,0.00083,0.05893,0.63246,21.2132,0.02357,7.92951,0.81081,2,4,0.61,1
4.41561,7.43788,272,4.78553,1.44074,0.23189,1.20716,4.58579,0.01031,3,35.44669,-0.00111,0,0.44721,21.74827,0.01667,8.17737,-0.24324,2,4,0.61,1
4.39528,7.44254,272,4.77786,1.44092,0.03001,1.20821,4.5961,0.20193,2,40.23389,0,0,0,0,0,10.67097,-0.35135,2,4,0.61,1
1.59452,4.4099,255,4.19208,1.33666,0.23054,1.37946,3.92121,0.04839,2,169.70563,-0.00111,0,0.44721,17.3031,0.01667,8.36638,0.27027,2,4,3.2,3
1.58858,4.38092,255,4.19284,1.33486,0.03001,1.37953,3.80492,0.0463,2,85.20135,0,0,0,0,0,8.47502,-0.37838,2,4,3.2,3
1.58319,4.35196,255,4.1936,1.33323,0.46009,1.37959,3.48836,0.11229,3,51.10551,-0.00266,-0.01789,1,83.12978,0.03725,7.42036,-0.91892,2,4,3.2,3
1.57835,4.32302,256,4.19434,1.33159,0.65286,1.37966,2.36714,0.73357,3,42.34648,-0.00089,0.01687,1.09545,96.7283,0.05266,7.35634,-0.32432,2,4,3.2,3
1.57407,4.29409,256,4.19507,1.32995,0.4619,1.37971,2.70601,2.94908,3,58.04576,0,0.02981,0.7746,89.71789,0.03725,7.59555,-0.75676,2,4,3.2,3
1.56518,4.40224,255,4.19258,1.33582,0.44926,1.3799,3.71496,0.06254,3,58.04576,0.00222,0,0.89443,39.08445,0.03332,7.55297,0.18919,2,4,3.2,3
1.55913,4.37321,255,4.19334,1.33374,0.45906,1.37996,3.5439,0.00795,5,32.79454,-0.00266,-0.01789,1,79.44214,0.03725,7.33742,-0.51351,2,4,3.2,3
1.55364,4.3442,257,4.19409,1.33166,0.81395,1.38002,0.54445,1.44358,2,23.15279,0.00055,0.02357,1.41421,104.15936,0.07059,7.07001,0.91892,2,4,3.2,3
1.54871,4.31521,258,4.19483,1.32973,0.67492,1.38008,2.40277,1.96721,3,19.16082,0.00111,0.04444,1.18322,59.05785,0.04996,7.28908,1.43243,2,4,3.2,3
1.54434,4.28622,257,4.19555,1.32768,0.65909,1.38014,1.55751,0.51298,3,35.03415,-0.00111,-0.02108,1.09545,114.87595,0.05266,7.4719,0.02703,2,4,3.2,3
1.53587,4.39477,255,4.19312,1.33493,0.64642,1.38032,3.44367,0.19361,3,34.0722,0.00127,0.01792,1.09545,78.45228,0.05266,7.1482,0.08108,2,4,3.2,3
1.52971,4.3657,256,4.19387,1.3326,0.64952,1.38038,3.10514,1.20545,3,27.94789,-0.00122,0.02319,1.09545,87.18547,0.05266,7.09041,0.40541,2,4,3.2,3
1.52411,4.33663,258,4.19461,1.33014,0.64041,1.38044,2.77501,1.96071,3,17.57359,0.00094,0.02424,1.09545,61.88142,0.05266,7.16672,1.83784,2,4,3.2,3
1.51908,4.30759,259,4.19534,1.32766,0.44623,1.3805,3.11519,2.28943,3,14.55844,0,0.02981,0.7746,36.12189,0.03725,7.44268,2.2973,2,4,3.2,3
1.51463,4.27855,259,4.19606,1.32514,0.44597,1.38056,2.58289,3.10953,3,14.55844,0.00177,0.04174,1,35.30416,0.03725,7.50581,1.81081,2,4,3.2,3
1.50659,4.38749,254,4.1937,1.33333,0.73023,1.38073,3.13819,0.10201,2,37.98607,-0.00102,-0.00142,1.18322,175.82466,0.06002,7.07572,-1.05405,2,4,3.2,3
1.5003,4.35837,256,4.19444,1.33088,0.86156,1.38079,2.58401,0.31644,3,29.66569,0.00019,0.01332,1.34164,116.48471,0.06861,6.89094,0.37838,2,4,3.2,3
1.49459,4.32926,258,4.19517,1.3284,0.84669,1.38085,0.34589,1.8679,3,17.57359,0.00006,0.01522,1.34164,80.14574,0.06861,6.90768,1.78378,2,4,3.2,3
1.48946,4.30016,260,4.19589,1.32619,0.28729,1.38091,3.3311,2.56553,3,8.7868,0.00305,0.15321,1.41421,21.2132,0.02357,7.83024,3.18919,2,4,3.2,3
1.48492,4.27108,259,4.1966,1.32446,0.54531,1.38097,2.27302,2.54801,3,14.55844,0.00111,0.02357,1.09545,45.69098,0.04711,7.28637,1.67568,2,4,3.2,3
1.47733,4.38041,253,4.19431,1.3316,0.48344,1.38114,3.64638,0.00448,2,49.24606,-0.002,-0.03578,1,173.79294,0.03725,7.16207,-2.10811,2,4,3.2,3
1.47092,4.35124,255,4.19504,1.32953,0.98886,1.3812,2.71878,0.02723,2,69.95023,0,-0.03333,1.41421,252.12654,0.06657,7.138,-0.7027,2,4,3.2,3
1.46509,4.32208,257,4.19577,1.32782,0.70124,1.38126,2.68469,1.67462,2,29.11688,-0.00026,0.02276,1.18322,83.61729,0.06002,7.0341,0.75676,2,4,3.2,3
1.45986,4.29294,258,4.19648,1.32609,0.90362,1.38131,1.79635,1.78781,3,13.59245,0,0.03333,1.41421,77.27757,0.06657,7.03023,1.21622,2,4,3.2,3
1.45523,4.2638,257,4.19718,1.32436,0.65802,1.38137,2.49576,0.42846,3,24.85281,-0.00144,-0.01476,1.09545,111.71866,0.05266,7.3697,-0.32432,2,4,3.2,3
3.45938,1.73118,248,2.26321,0.95059,0.03001,1.2044,3.52007,4.62584,3,30.2278,0,0,0,0,0,8.41139,-1.18919,3,4,1.47,2
3.4389,1.76082,248,2.24627,0.95023,0.29242,1.20249,3.55945,4.63846,2,26.27685,-0.00111,-0.04714,0.63246,42.5711,0.02357,7.47648,-0.89189,3,4,1.47,2
3.41855,1.79047,249,2.22938,0.94987,0.23159,1.20057,3.56207,4.60164,2,26.4072,0.00333,-0.26667,1.61245,20.73451,0.01667,7.66624,0.59459,3,4,1.47,2
3.39835,1.82014,247,2.21255,0.94951,0.9775,1.19865,1.07107,0.04423,2,108.71018,-0.00066,-0.032,1.84391,177.84462,0.08314,6.92953,-0.67568,3,4,1.47,2
3.3783,1.84981,245,2.19577,0.94914,0.57814,1.19673,3.46085,4.37908,2,64.38934,-0.00305,-0.02946,1.26491,160.43364,0.04711,7.0259,-1.78378,3,4,1.47,2
3.48129,1.73612,248,2.26651,0.95109,0.03001,1.20475,3.40176,4.61065,5,32.55762,0,0,0,0,0,7.99867,-1.64865,3,4,1.47,2
3.46094,1.76567,248,2.24959,0.95073,0.83133,1.20284,1.85261,0.00397,3,24.87265,-0.00414,-0.03536,1.89737,157.47905,0.07059,6.9543,-1.45946,3,4,1.47,2
3.44073,1.79524,251,2.23272,0.95037,0.69352,1.20093,1.26528,2.156,2,27.18491,0.00187,0.06116,1.73205,60.71845,0.06002,6.92204,2.16216,3,4,1.47,2
3.42066,1.82483,250,2.21591,0.95,1.10027,1.19901,0.07232,0.86655,2,14.55844,0.00219,0.02357,2,117.50328,0.094,6.60541,1.97297,3,4,1.47,2
3.40074,1.85443,247,2.19914,0.94963,1.18699,1.19709,0.49356,0.23971,2,17.57359,-0.00148,0.01547,1.89737,167.51077,0.09688,6.68869,-0.16216,3,4,1.47,2
3.50333,1.74155,248,2.26999,0.95152,0.86407,1.2051,1.92502,0.42345,5,40.18378,-0.00331,-0.04714,1.89737,264.51199,0.07059,6.85439,-2.13514,3,4,1.47,2
3.4831,1.77102,251,2.2531,0.95118,1.10708,1.20319,0.50728,0.33305,2,33.30486,0.00247,0.02062,2,135.95953,0.094,6.63425,0.91892,3,4,1.47,2
3.46302,1.8005,252,2.23625,0.95083,0.44683,1.20127,2.91742,4.38724,2,11.71573,0,0.06667,0.89443,33.3325,0.03332,7.32813,2.51351,3,4,1.47,2
3.44308,1.83,251,2.21945,0.95048,0.90352,1.19935,0.76403,1.8869,2,21.61655,0.00221,0.03333,1.54919,77.11523,0.06657,6.80524,2.40541,3,4,1.47,2
3.42329,1.85952,248,2.2027,0.95012,1.49339,1.19743,0.19821,0.57295,2,35.209,0,0.02222,2,185.1384,0.09967,6.6392,0.37838,3,4,1.47,2
3.52548,1.74748,251,2.27365,0.95195,1.1741,1.20543,0.8186,0.30108,5,35.14719,0.0011,-0.02667,1.73205,167.14964,0.08314,6.81592,0.40541,3,4,1.47,2
3.50538,1.77685,252,2.25678,0.9516,0.70267,1.20352,0.29294,3.03884,2,44.32777,0.00026,-0.02276,1.18322,87.95352,0.06002,6.96355,1.43243,3,4,1.47,2
3.48543,1.80624,253,2.23995,0.95124,0.44626,1.20161,2.01121,4.34177,2,11.71573,0.0031,0.06559,1.48324,36.24499,0.03725,7.2307,2.94595,3,4,1.47,2
3.46562,1.83565,250,2.22317,0.95089,1.50469,1.19969,0.64007,0.12476,5,35.03415,0,-0.02222,2,203.81026,0.09967,6.6298,0.86486,3,4,1.47,2
3.44595,1.86507,247,2.20644,0.95053,1.23374,1.19777,0.93834,0.02318,5,72.37957,-0.0011,-0.02667,1.73205,282.80722,0.08314,6.72853,-1.18919,3,4,1.47,2
3.54775,1.75391,253,2.27748,0.95236,0.54698,1.20576,0.36779,4.39266,5,14.55844,0.00028,0.04125,1.09545,51.00526,0.04711,7.2137,2.10811,3,4,1.47,2
3.52778,1.78317,254,2.26063,0.95201,0.44539,1.20385,2.24435,4.61836,5,10.29437,0.00222,0.06667,1.09545,30,0.03332,7.44245,3.13514,3,4,1.47,2
3.50795,1.81246,253,2.24383,0.95165,0.67249,1.20194,0.25409,3.7734,5,19.22264,0.00111,0,1,54.09924,0.04996,7.07699,2.45946,3,4,1.47,2
3.48827,1.84177,251,2.22707,0.9513,1.07901,1.20002,0.54441,0.53833,5,35.14719,0.0012,0.01182,1.67332,138.44026,0.08478,6.69743,1.21622,3,4,1.47,2
3.46873,1.8711,248,2.21037,0.95093,1.10583,1.1981,0.81527,0.08297,5,43.88717,-0.00091,0.01081,1.67332,200.33662,0.08478,6.70651,-0.56757,3,4,1.47,2
2.8511,3.70412,265,1.47743,0.89651,0.92669,1.07318,1.77376,5.04188,2,21.61655,0,0.03333,1.41421,121.5073,0.06657,7.11531,-0.32432,2,4,1.47,2
2.84684,3.73376,264,1.47129,0.89845,0.90275,1.07103,1.76247,4.89416,2,38.32219,-0.00198,-0.00298,1.54919,174.97305,0.0744,7.09224,-0.91892,2,4,1.47,2
2.84289,3.76342,263,1.46541,0.89851,0.68306,1.06887,1.98092,5.58659,5,23.65174,-0.00332,-0.06325,1.67332,188.76628,0.05266,7.20581,-1.54054,2,4,1.47,2
2.83924,3.79307,265,1.4598,0.89816,0.87387,1.06669,0.26643,4.9022,5,17.57359,0.00088,0.01789,1.54919,93.68658,0.0744,6.99919,0.75676,2,4,1.47,2
2.83591,3.82273,265,1.45446,0.8983,0.44666,1.06449,1.10937,5.7373,5,29.11688,0.00111,0.05963,1,37.51944,0.03725,7.58038,0.94595,2,4,1.47,2
2.88078,3.70885,267,1.48402,0.89852,0.64038,1.07293,0.10498,5.59349,2,17.57359,0.00127,0.01792,1.09545,61.78739,0.05266,7.22242,1.2973,2,4,1.47,2
2.87656,3.73846,267,1.47789,0.89922,0.63735,1.07078,0.10498,5.58986,2,35.14719,0.00326,0.02214,1.41421,53.62006,0.05266,7.20611,1.54054,2,4,1.47,2
2.87265,3.76808,266,1.47202,0.899,0.9195,1.0686,0.27923,5.09427,5,24.85281,0.00221,-0.03333,1.54919,107.44762,0.06657,7.22648,0.94595,2,4,1.47,2
2.86904,3.7977,267,1.46641,0.89864,0.28729,1.06641,0.00747,5.76693,5,9.80181,0.00222,0.18856,1.41421,21.2132,0.02357,7.94869,2.21622,2,4,1.47,2
2.86575,3.82732,265,1.46108,0.8992,0.90669,1.0642,0.59347,5.16392,5,35.14719,0,0,1.26491,83.01799,0.06657,7.13782,0.40541,2,4,1.47,2
2.91046,3.71383,268,1.49087,0.89951,0.28768,1.07267,0.02139,5.77274,2,14.55844,0,0.09428,0.63246,22.71795,0.02357,7.836,1.89189,2,4,1.47,2
2.90629,3.74339,267,1.48475,0.89976,0.28913,1.07051,0.30392,5.77001,2,24.85281,0.00028,-0.01179,0.63246,28.573,0.02357,7.81576,1.16216,2,4,1.47,2
2.90241,3.77297,267,1.47889,0.89941,0.22981,1.06832,0.06344,5.77747,5,13.59245,0.00111,0.13333,0.7746,15,0.01667,8.28856,1.45946,2,4,1.47,2
2.89884,3.80255,266,1.47329,0.89931,0.54794,1.06612,0.18233,5.68774,3,35.14719,0.00028,-0.00589,0.89443,54.10851,0.04711,7.4891,0.83784,2,4,1.47,2
2.89558,3.83214,265,1.46796,0.90005,0.28954,1.0639,1.69302,5.78168,5,24.85281,-0.00083,0.03536,0.63246,30.25375,0.02357,7.90323,0.02703,2,4,1.47,2
2.94015,3.71903,268,1.49799,0.90022,0.67169,1.0724,0.03455,5.66685,5,24.85281,0.00111,0,1,52.50455,0.04996,7.24782,1.56757,2,4,1.47,2
2.93602,3.74856,266,1.49188,0.90017,0.56514,1.07022,1.40509,5.68919,2,120,-0.00083,-0.02946,1.09545,112.6365,0.04711,7.48148,-0.16216,2,4,1.47,2
2.93218,3.77809,266,1.48603,0.89983,0.29034,1.06803,1.11487,5.77828,2,70.29437,-0.00056,0.02357,0.63246,33.58402,0.02357,8.04855,0.21622,2,4,1.47,2
2.92865,3.80764,265,1.48044,0.90016,0.46729,1.06582,1.85371,5.76549,5,180,0,-0.06667,0.89443,85.57491,0.03332,7.93784,-0.35135,2,4,1.47,2
2.92542,3.83719,264,1.47511,0.90087,0.24644,1.06364,1.98179,5.7889,5,23.91333,-0.00111,-0.13333,0.7746,81.03685,0.01667,8.00509,-1.05405,2,4,1.47,2
2.96985,3.72447,268,1.50538,0.90091,0.86804,1.07211,0.09276,4.915,2,17.57359,0.0022,0.02981,1.67332,78.02026,0.0744,6.94058,1.2973,2,4,1.47,2
2.96575,3.75396,265,1.49927,0.90059,0.49082,1.06993,1.95604,5.7474,3,70.31778,-0.00399,-0.04174,1.48324,205.14037,0.03725,7.53033,-1.32432,2,4,1.47,2
2.96196,3.78345,266,1.49343,0.90029,0.28729,1.06774,1.31696,5.77573,4,14.55844,0.00139,0.03536,0.63246,21.2132,0.02357,8.10209,0.24324,2,4,1.47,2
2.95846,3.81295,266,1.48785,0.90098,0.22981,1.06557,0.20486,5.78562,5,11.71573,0.00111,0.13333,0.7746,15,0.01667,8.45614,0.83784,2,4,1.47,2
2.95527,3.84246,265,1.48253,0.90197,0.44734,1.06339,1.8342,5.76859,2,27.18491,0,0.06667,0.89443,34.53849,0.03332,7.90387,0.13514,2,4,1.47,2
0.57315,4.72488,242,2.88531,1.04958,0.54428,0.97345,0.51311,3.43992,5,11.71573,0.00249,0.08839,1.67332,42.42641,0.04711,6.75673,5.75676,2,4,1.48,2
0.55154,4.71239,240,2.89852,1.05864,1.44487,0.97296,0.00683,1.05748,5,11.71573,0.00219,0.04444,2.36643,107.18105,0.09967,6.18711,4.83784,2,4,1.48,2
0.53075,4.70005,236,2.91168,1.06337,1.73185,0.97248,0.01732,0.83954,5,27.18491,0.00046,0.04882,3.28634,170.73462,0.12625,6.2826,2,2,4,1.48,2
0.50912,4.68788,233,2.92479,1.06881,0.85199,0.97198,1.01685,0.94566,5,23.0677,-0.00227,0.04946,1.73205,93.02238,0.06861,6.90737,0.27027,2,4,1.48,2
0.48836,4.67586,232,2.93784,1.07488,0.44766,0.97149,2.92595,3.23751,5,27.58823,0,0.06667,0.89443,35.28899,0.03332,7.74895,0.13514,2,4,1.48,2
0.55317,4.69766,241,2.88739,1.05346,1.09308,0.97287,0.00451,1.43103,5,14.55844,0.00356,0.00884,2,98.28969,0.094,6.20326,4.91892,2,4,1.48,2
0.53075,4.68509,238,2.90061,1.06099,3.10417,0.97239,0.00277,0.00368,5,17.57359,0.00441,0.01955,4.42719,299.83334,0.21028,5.88136,2.83784,2,4,1.48,2
0.50912,4.67269,231,2.91379,1.0665,2.0566,0.97189,0.94404,0.00005,5,27.29048,-0.00834,-0.03299,3.84708,430.34189,0.1424,6.39363,-3.08108,2,4,1.48,2
0.48836,4.66044,231,2.9269,1.07195,0.45795,0.9714,2.89781,2.27061,5,25.75469,-0.00222,0,0.89443,60.66752,0.03332,7.40962,-1.94595,2,4,1.48,2
0.46669,4.64835,231,2.93997,1.07737,0.03001,0.97091,2.94575,3.10491,5,44.5752,0,0,0.63246,0,0,8.3545,-1.21622,2,4,1.48,2
0.53413,4.67047,238,2.88957,1.06042,2.29741,0.97229,0.02073,0.10303,2,22.16388,0.004,0.01515,3.52136,232.42171,0.16352,6.08331,2.37838,2,4,1.48,2
0.51088,4.65783,232,2.9028,1.0646,2.40184,0.9718,0.35113,0.00297,5,35.14719,-0.0072,-0.02189,3.84708,454.11478,0.16352,6.29943,-2.81081,2,4,1.48,2
0.48836,4.64535,231,2.91598,1.06936,0.23551,0.97131,2.89072,1.01416,5,32.23705,-0.00111,0,0.44721,34.57758,0.01667,6.95138,-2.81081,2,4,1.48,2
0.46669,4.63303,231,2.92911,1.07445,0.23472,0.97081,2.94511,2.23642,5,41.48984,-0.00111,0,0.44721,31.66414,0.01667,7.88673,-2,2,4,1.48,2
0.44598,4.62088,232,2.94218,1.07973,0.23145,0.97032,2.94604,1.82336,5,21.78079,0.00111,0.13333,0.7746,20.28316,0.01667,7.86421,-0.67568,2,4,1.48,2
0.51614,4.64332,234,2.89184,1.06491,2.17389,0.97171,0.06673,0.08663,2,23.05509,-0.00232,-0.00604,3,348.46533,0.15247,6.51763,-0.91892,2,4,1.48,2
0.49204,4.6306,231,2.90508,1.06684,0.68442,0.97121,2.81193,0.00166,2,53.76523,-0.00409,-0.00632,1.41421,193.17041,0.05266,6.82589,-3.18919,2,4,1.48,2
0.46861,4.61805,231,2.91827,1.07193,0.03001,0.97072,2.96985,0.39152,5,58.10867,0,0,0,0,0,7.50876,-2.48649,2,4,1.48,2
0.44598,4.60566,231,2.93141,1.07707,0.30732,0.97022,2.9504,0.14716,3,70.0859,-0.00139,-0.03536,0.63246,116.37077,0.02357,7.56245,-2.08108,2,4,1.48,2
0.42426,4.59343,232,2.94449,1.08234,0.46415,0.96972,2.92038,0.20657,2,46.6022,-0.00089,-0.00596,0.7746,97.9564,0.03725,7.30571,-1.13514,2,4,1.48,2
0.4993,4.6162,232,2.8942,1.06868,0.90131,0.97111,2.49668,0.00738,5,59.22672,-0.00353,-0.01193,1.67332,170.72707,0.0744,7.03246,-2.21622,2,4,1.48,2
0.47434,4.60341,231,2.90745,1.06961,0.24335,0.97062,2.95367,0.01772,5,74.80391,-0.00111,0,0.44721,66.78216,0.01667,7.35614,-2.59459,2,4,1.48,2
0.45,4.59078,231,2.92065,1.07448,0.30752,0.97012,2.95438,0.00238,5,62.71458,-0.00167,-0.02357,0.63246,117.4658,0.02357,7.39577,-2.40541,2,4,1.48,2
0.42638,4.57832,232,2.93379,1.07967,0.58445,0.96962,2.90627,0.0563,5,92.10009,-0.00028,0.00589,0.89443,184.72617,0.04711,7.33753,-1.35135,2,4,1.48,2
0.40361,4.56602,233,2.94688,1.08536,0.73299,0.96912,2.69017,0.10201,5,94.26127,-0.00077,-0.00569,1.18322,185.06609,0.06002,7.26941,-0.83784,2,4,1.48,2
0.12728,3.91842,239,3.09449,1.14047,0.44541,0.95217,0.00257,1.98073,3,10.29437,0.00222,0.08944,1.34164,33.54102,0.03725,7.73603,3.75676,2,4,7.79,4
0.15,3.90565,237,3.10707,1.15163,1.13278,0.95161,0.02721,1.42683,3,19.16082,0.0011,0.02667,1.73205,92.72446,0.08314,6.96656,2.64865,2,4,7.79,4
0.15,3.89134,238,3.09873,1.14332,1.05704,0.95146,0.00825,1.31896,3,14.55844,0.00314,0.02647,2.04939,93.49992,0.08951,6.89925,3.2973,2,4,7.79,4
0.16971,3.87848,236,3.11129,1.15419,1.3193,0.95089,0.05633,0.83244,3,14.55844,0.00072,0.02438,2.14476,142.79178,0.10632,6.75359,1.97297,2,4,7.79,4
0.16971,3.8643,234,3.10304,1.14611,1.40714,0.95074,0.29602,0.35808,3,26.63321,-0.00229,0.00105,2.09762,205.79987,0.10502,6.90512,-0.2973,2,4,7.79,4
0.19209,3.85135,233,3.11559,1.15673,0.89056,0.95017,0.41265,0.48065,3,26.08757,-0.00286,0.00894,1.54919,139.89189,0.0744,7.04214,-0.67568,2,4,7.79,4
0.19209,3.8373,232,3.10744,1.14886,0.46841,0.95001,2.43082,0.00848,3,24.05157,-0.00222,0,0.89443,88.66797,0.03332,7.33203,-1.94595,2,4,7.79,4
0.21213,3.82426,232,3.11997,1.15822,0.03001,0.94944,2.50162,0.07536,3,43.49587,0,0,0.63246,0,0,7.68244,-1.37838,2,4,7.79,4
0.21213,3.81035,232,3.11191,1.15156,0.45682,0.94929,2.61209,0.01757,3,19.78316,-0.00266,-0.01789,1,71.5253,0.03725,7.64474,-1.56757,2,4,7.79,4
0.23431,3.79722,233,3.12442,1.15917,0.67758,0.94871,2.12972,1.26212,4,22.9452,-0.00111,0.04444,1.18322,64.53376,0.04996,7.52898,-0.16216,2,4,7.79,4
1.89476,5.60807,250,1.83605,1.02117,0.84402,0.96037,0.0559,3.72375,3,14.55844,0.00188,0.02092,1.48324,73.80439,0.06861,7.18781,1.94595,2,4,7.79,4
1.86724,5.58306,251,1.84709,1.02381,0.69267,0.96064,0.02168,4.31146,3,10.29437,0.00289,0.04409,1.73205,58.23667,0.06002,7.18382,2.59459,2,4,7.79,4
1.83981,5.5581,248,1.85828,1.02576,1.18343,0.96091,0.95478,0.01041,2,105.05581,-0.00027,-0.02062,1.89737,357.40829,0.094,7.203,-0.7027,2,4,7.79,4
1.81246,5.53319,247,1.86959,1.02753,1.5689,0.96117,0.91619,0.01704,3,95.69276,-0.00248,-0.02992,2.23607,548.37152,0.10103,7.04753,-1.81081,2,4,7.79,4
1.78519,5.50833,249,1.88104,1.02919,1.77551,0.96142,0.29939,0.12148,3,31.97219,0.00069,0.01192,2.44949,262.08878,0.12625,6.60643,0.37838,2,4,7.79,4
1.88308,5.5916,250,1.84504,1.02423,1.14387,0.95993,0.24721,0.84837,2,24.85281,0.0011,0,1.61245,112.17786,0.08314,7.10982,1.43243,2,4,7.79,4
1.8554,5.56652,252,1.85605,1.02617,0.03001,0.9602,2.4448,4.95192,2,8.7868,0,0,1.41421,0,0,10.63183,2.83784,2,4,7.79,4
1.82779,5.54148,250,1.86719,1.02788,0.68864,0.96047,0.95742,4.59785,5,105.44156,0.00149,-0.07062,1.41421,206.9769,0.05266,7.47892,0.2973,2,4,7.79,4
1.80025,5.51649,251,1.87847,1.02956,1.08314,0.96073,0.80427,0.12348,4,35.14719,0.00265,0.00726,1.94936,159.2021,0.08951,6.92324,1.02703,2,4,7.79,4
1.77279,5.49156,252,1.88989,1.03122,0.87792,0.96098,0.26628,2.5539,4,17.57359,0.0022,0,1.54919,104.70313,0.0744,6.99375,2.05405,2,4,7.79,4
1.87182,5.57524,250,1.85422,1.02653,0.68601,0.95949,0.86861,4.71282,2,24.85281,0.00111,0,1,82.29598,0.04996,7.53825,1.02703,2,4,7.79,4
1.84396,5.55008,251,1.86519,1.02822,0.28853,0.95976,2.48908,5.1145,2,19.22264,0.00056,-0.02357,0.63246,26.1332,0.02357,8.01351,1.27027,2,4,7.79,4
1.81618,5.52497,251,1.8763,1.0299,0.45539,0.96003,2.24026,5.09292,4,60,-0.00089,-0.00596,0.7746,66.58025,0.03725,7.65978,0.64865,2,4,7.79,4
